Date,ADA-USD,ATOM-USD,AVAX-USD,AXS-USD,BTC-USD,ETH-USD,LINK-USD,LUNA1-USD,MATIC-USD,SOL-USD
2018-03-13,0.22302600741386414,,,,9194.849609375,690.8270263671875,0.5638409852981567,,,
2018-03-14,0.19956199824810028,,,,8269.8095703125,614.291015625,0.44360899925231934,,,
2018-03-15,0.18570899963378906,,,,8300.8603515625,611.3040161132812,0.4197370111942291,,,
2018-03-16,0.17887799441814423,,,,8338.349609375,601.666015625,0.42441999912261963,,,
2018-03-17,0.15476299822330475,,,,7916.8798828125,552.7789916992188,0.37386101484298706,,,
2018-03-18,0.15615500509738922,,,,8223.6796875,538.6439819335938,0.3733380138874054,,,
2018-03-19,0.19764800369739532,,,,8630.650390625,556.7260131835938,0.38164401054382324,,,
2018-03-20,0.20494699478149414,,,,8913.4697265625,557.1749877929688,0.3917129933834076,,,
2018-03-21,0.2131890058517456,,,,8929.2802734375,561.7319946289062,0.4454210102558136,,,
2018-03-22,0.20348100364208221,,,,8728.4697265625,539.7020263671875,0.41929200291633606,,,
2018-03-23,0.18925899267196655,,,,8879.6201171875,539.6190185546875,0.4091399908065796,,,
2018-03-24,0.1892009973526001,,,,8668.1201171875,526.4390258789062,0.41908499598503113,,,
2018-03-25,0.18460500240325928,,,,8495.7802734375,524.2869873046875,0.40610501170158386,,,
2018-03-26,0.1678059995174408,,,,8209.400390625,489.95098876953125,0.3714959919452667,,,
2018-03-27,0.15492600202560425,,,,7833.0400390625,450.1159973144531,0.3426249921321869,,,
2018-03-28,0.16005800664424896,,,,7954.47998046875,446.27899169921875,0.3513669967651367,,,
2018-03-29,0.14688199758529663,,,,7165.7001953125,385.9679870605469,0.2801609933376312,,,
2018-03-30,0.14720900356769562,,,,6890.52001953125,394.6449890136719,0.2874940037727356,,,
2018-03-31,0.15591900050640106,,,,6973.52978515625,396.4570007324219,0.2801710069179535,,,
2018-04-01,0.1507679969072342,,,,6844.22998046875,379.60699462890625,0.2615799903869629,,,
