Date,ADA-USD,ATOM-USD,AVAX-USD,AXS-USD,BTC-USD,ETH-USD,LINK-USD,LUNA1-USD,MATIC-USD,SOL-USD
2019-10-20,0.039618998765945435,2.9378459453582764,,,8281.818359375,176.71868896484375,2.4414639472961426,0.5364999771118164,0.014019999653100967,
2019-10-21,0.03955899924039841,3.0054099559783936,,,8296.6943359375,177.74172973632812,2.674997091293335,0.5388429760932922,0.015150000341236591,
2019-10-22,0.040109001100063324,3.0210540294647217,,,8296.6513671875,175.6500244140625,2.823568105697632,0.49992701411247253,0.015317000448703766,
2019-10-23,0.038979001343250275,2.909454107284546,,,8092.99951171875,172.4205780029297,2.692960023880005,0.5125889778137207,0.014732999727129936,
2019-10-24,0.03810900077223778,2.8662290573120117,,,7532.86767578125,164.14756774902344,2.790092945098877,0.4798009991645813,0.013914000242948532,
2019-10-25,0.04179900139570236,3.1058690547943115,,,8691.5400390625,183.0001220703125,2.9334640502929688,0.5009679794311523,0.014618000015616417,
2019-10-26,0.04317700117826462,3.271383047103882,,,10021.744140625,195.9425048828125,2.9928390979766846,0.5138030052185059,0.014779999852180481,
2019-10-27,0.04298499971628189,3.293260097503662,,,9749.529296875,188.15533447265625,2.7654519081115723,0.49095800518989563,0.014581999741494656,
2019-10-28,0.0445530004799366,3.330672025680542,,,9805.1181640625,187.88316345214844,2.8912830352783203,0.4868299961090088,0.01511599961668253,
2019-10-29,0.04381899908185005,3.2004690170288086,,,9516.1806640625,191.8467559814453,2.7687981128692627,0.48018598556518555,0.014405000023543835,
2019-10-30,0.04433700069785118,3.195446014404297,,,9426.8740234375,191.1119384765625,2.676215887069702,0.47579601407051086,0.014147999696433544,
2019-10-31,0.042791999876499176,3.2970850467681885,,,9383.1611328125,188.7512664794922,2.7592010498046875,0.47423800826072693,0.014018000103533268,
2019-11-01,0.042858000844717026,3.3060030937194824,,,9275.6572265625,185.05970764160156,2.8008038997650146,0.46987900137901306,0.014031000435352325,
2019-11-02,0.04274500161409378,3.467958927154541,,,9377.486328125,185.70895385742188,2.7576351165771484,0.46191298961639404,0.013861999846994877,
