Date,ADA-USD,ATOM-USD,AVAX-USD,AXS-USD,BTC-USD,ETH-USD,LINK-USD,LUNA1-USD,MATIC-USD,SOL-USD
2018-04-18,181118000.0,,,,6529909760,1762940032.0,11779200.0,,,
2018-04-19,240910000.0,,,,7063209984,2256869888.0,12987800.0,,,
2018-04-20,349348992.0,,,,8438110208,2849469952.0,12657700.0,,,
2018-04-21,294632992.0,,,,7548550144,2612460032.0,13561900.0,,,
2018-04-22,160968000.0,,,,6629899776,2426269952.0,12728200.0,,,
2018-04-23,127213000.0,,,,6925190144,2386830080.0,13159300.0,,,
2018-04-24,369016992.0,,,,10678800384,3581860096.0,14352600.0,,,
2018-04-25,351596000.0,,,,11083100160,4216140032.0,11093000.0,,,
2018-04-26,220715008.0,,,,8970559488,2984009984.0,9472480.0,,,
2018-04-27,197183008.0,,,,7566289920,2598129920.0,9550110.0,,,
2018-04-28,636742016.0,,,,7805479936,2496659968.0,11109500.0,,,
2018-04-29,671886976.0,,,,8853000192,2740559872.0,13234600.0,,,
2018-04-30,298712000.0,,,,8673920000,2853100032.0,16614200.0,,,
2018-05-01,365521984.0,,,,7713019904,2678960128.0,11765500.0,,,
2018-05-02,272855008.0,,,,7558159872,2822269952.0,12012700.0,,,
2018-05-03,300814016.0,,,,10207299584,4210939904.0,12504300.0,,,
2018-05-04,171266000.0,,,,8217829888,3533410048.0,9514950.0,,,
2018-05-05,139447008.0,,,,7651939840,3035040000.0,8913690.0,,,
2018-05-06,148186000.0,,,,7222280192,3105570048.0,10221100.0,,,
2018-05-07,171384992.0,,,,7394019840,4316120064.0,11589100.0,,,
2018-05-08,142455008.0,,,,7415869952,2920489984.0,11448600.0,,,
2018-05-09,178122000.0,,,,7226890240,2877870080.0,8745840.0,,,
2018-05-10,122958000.0,,,,6906699776,2748950016.0,8782470.0,,,
2018-05-11,348752000.0,,,,8488520192,3290080000.0,7637640.0,,,
2018-05-12,255480992.0,,,,6821380096,2668480000.0,5915750.0,,,
2018-05-13,179522000.0,,,,5866379776,2362500096.0,7268850.0,,,
2018-05-14,161643008.0,,,,7364149760,3005110016.0,7448630.0,,,
2018-05-15,97408800.0,,,,6705710080,2523069952.0,4057270.0,,,
2018-05-16,108749000.0,,,,6760220160,2476130048.0,2304810.0,,,
2018-05-17,83683800.0,,,,5862530048,2350619904.0,1213040.0,,,
2018-05-18,79212200.0,,,,5764190208,2305740032.0,1238790.0,,,
2018-05-19,57778000.0,,,,4712399872,2021549952.0,1142290.0,,,
2018-05-20,101310000.0,,,,5191059968,2156910080.0,1025440.0,,,
2018-05-21,85090304.0,,,,5154990080,2005170048.0,1486740.0,,,
2018-05-22,78363296.0,,,,5137010176,2230469888.0,1350350.0,,,
2018-05-23,124268000.0,,,,6491120128,2995429888.0,1671040.0,,,
2018-05-24,127678000.0,,,,6049220096,2791099904.0,994366.0,,,
2018-05-25,83368000.0,,,,4867829760,2110919936.0,884160.0,,,
2018-05-26,60616400.0,,,,4051539968,1694300032.0,2132460.0,,,
2018-05-27,58991000.0,,,,4056519936,1788790016.0,1537460.0,,,
2018-05-28,95106200.0,,,,5040600064,2356900096.0,1893850.0,,,
2018-05-29,185184000.0,,,,5662660096,2330820096.0,2054720.0,,,
2018-05-30,222612000.0,,,,4922540032,2053970048.0,1887930.0,,,
2018-05-31,202076000.0,,,,5127130112,1985040000.0,1893860.0,,,
2018-06-01,130538000.0,,,,4921460224,1945890048.0,1749230.0,,,
2018-06-02,116435000.0,,,,4939299840,1880390016.0,1931240.0,,,
2018-06-03,117208000.0,,,,4851760128,1832550016.0,1784810.0,,,
2018-06-04,115605000.0,,,,4993169920,1903430016.0,1482450.0,,,
2018-06-05,119846000.0,,,,4961739776,1844269952.0,1150320.0,,,
2018-06-06,84766304.0,,,,4692259840,1756530048.0,958238.0,,,
2018-06-07,76949400.0,,,,4485799936,1880140032.0,1534880.0,,,
2018-06-08,68728600.0,,,,4227579904,1637779968.0,1653140.0,,,
2018-06-09,51481400.0,,,,3845220096,1519309952.0,980861.0,,,
